text_id,brand_id,brand_name,segment,country,source_type,page_name ,category,year_range,text,url,data_collected
omega_021,omega,Omega,luxury_watch,Switzerland,website_copy,watches/seamaster/planet_ocean/catalog,product_description,2005-present,"Pay homage to OMEGA’s renowned ocean heritage with the Seamaster Planet Ocean watch collection. Since its debut in 2005, it has borrowed style and dive watch inspiration from the past, blending innovative design with state-of-the-art materials and exceptional craftsmanship.",https://www.omegawatches.com/watches/seamaster/planet-ocean/catalog,2026-03-23
omega_022,omega,Omega,luxury_watch,Switzerland,website_copy,watches/speedmaster/dark_side_of_the_moon/catalog,product_description,1965-present,"The OMEGA Speedmaster Professional Moonwatch is the most famous chronograph on Earth and beyond, having been chosen by NASA in 1965 for all manned space missions. Since its earliest years, it has been a part of the greatest explorations of space, and most notably, became the first watch worn on the moon during the Apollo 11 lunar landing in 1969.",https://www.omegawatches.com/watches/speedmaster/moonwatch-professional/catalog,2026-03-23
omega_023,omega,Omega,luxury_watch,Switzerland,website_copy,watches/speedmaster/dark_side_of_the_moon/catalog,product_description,2013-present,"First launched in 2013, the OMEGA Speedmaster “Dark Side of the Moon” edition continues to captivate with its 2025 evolution. The world’s most famous chronograph now features Master Chronometer certification and revolutionary ceramic craftsmanship.",https://www.omegawatches.com/watches/speedmaster/dark-side-of-the-moon/catalog,2026-03-23
omega_024,omega,Omega,luxury_watch,Switzerland,website_copy,watches/de_ville/ladymatic/catalog,product_description,1955-present,"Born in 1955, the OMEGA Ladymatic was launched as one of the world’s first automatic wristwatches made especially for women. Synonymous with elegance and feminine grace, the name and style returned in 2010 as a brand new updated collection.",https://www.omegawatches.com/watches/de-ville/ladymatic/catalog,2026-03-23
omega_025,omega,Omega,luxury_watch,Switzerland,website_copy,watches/de_ville/tresor/catalog,product_description,1949-present,"The OMEGA De Ville Trésor 40 mm watch collection offers a range of timepieces for men and women that are sophisticated and precise. The name of these luxury Swiss watches was first used in 1949, and still today represents the very best of classic OMEGA style.",https://www.omegawatches.com/watches/de-ville/tresor/catalog?p=3,2026-03-23
omega_026,omega,Omega,luxury_watch,Switzerland,website_copy,watches/de_ville/prestige/catalog,product_description,present,"Explore the OMEGA De Ville Prestige collection, featuring classic and stylish Swiss dress watches that are among the most popular of the OMEGA brand. Designed to complete any wardrobe effortlessly, the luxury Swiss watch comes in yellow gold, red gold and stainless steel, with choices for men and women.",https://www.omegawatches.com/watches/de-ville/prestige/catalog?p=4,2026-03-23
omega_027,omega,Omega,luxury_watch,Switzerland,website_copy,watches/de_ville/tourbillon/catalog,product_description,present,"The OMEGA De Ville Tourbillon collection is a beautiful tribute to the art of watchmaking. Handcrafted by a small number of Swiss watchmakers, these luxury timepieces are the quintessential example of OMEGA’s reputation for precision and quality.",https://www.omegawatches.com/watches/de-ville/tourbillon/catalog,2026-03-23
omega_028,omega,Omega,luxury_watch,Switzerland,social_media,instagram/campaign post,advertisement_copy,present,A striking presence deserves a striking watch,https://www.instagram.com/p/DW691nWjshR/?img_index=1,2026-04-10
omega_029,omega,Omega,luxury_watch,Switzerland,social_media,instagram/constellation post,advertisement_copy,present,The world’s first two-hand watch to achieve Master Chronometer certification.,https://www.instagram.com/p/DWnKgdaCcli/,2026-04-10
omega_030,omega,Omega,luxury_watch,Switzerland,social_media,instagram/constellation post,advertisement_copy,present,"Decades of design decisions, held together by a certification no two-hand watch had held before.",https://www.instagram.com/p/DWjxFNrFGqE/?img_index=1,2026-04-10
omega_031,omega,Omega,luxury_watch,Switzerland,social_media,instagram/constellation post,advertisement_copy,present, An acoustic testing method developed by the Laboratoire de Précision made Master Chronometer certification possible for a two-hand watch for the first time.,https://www.instagram.com/p/DWhieVIlEXT/,2026-04-11
omega_032,omega,Omega,luxury_watch,Switzerland,social_media,instagram/constellation post,advertisement_copy,present,The Constellation Observatory is the first collection of two-hand watches to achieve Master Chronometer certification.,https://www.instagram.com/p/DWW2IZ9FPYJ/?img_index=1,2026-04-11
omega_033,omega,Omega,luxury_watch,Switzerland,social_media,instagram/sports campaign post,advertisement_copy,present,Precision on the range. Power on the snow,https://www.instagram.com/p/DV6VQqwjG30/?img_index=1,2026-04-11
omega_034,omega,Omega,luxury_watch,Switzerland,social_media,instagram/planet ocean post,advertisement_copy,present,"Still waters, quiet power. ",https://www.instagram.com/p/DWSUmLmlB1S/?img_index=1,2026-04-11
omega_035,omega,Omega,luxury_watch,Switzerland,social_media,instagram/planet ocean post,advertisement_copy,present,A timeless shade for a timeless presence.,https://www.instagram.com/p/DWFeOJxFJAn/?img_index=1,2026-04-11
omega_036,omega,Omega,luxury_watch,Switzerland,social_media,instagram/sports campaign post,advertisement_copy,present,"At these speeds, courage meets hundredths of a second",https://www.instagram.com/p/DVtykbwFG5h/?img_index=1,2026-04-11
omega_037,omega,Omega,luxury_watch,Switzerland,social_media,instagram/sports campaign post,advertisement_copy,present,Honouring the spirit and determination of the Paralympic Winter Games,https://www.instagram.com/p/DVq9vI8ANzF/,2026-04-11
omega_038,omega,Omega,luxury_watch,Switzerland,social_media,instagram/sports campaign post,advertisement_copy,present,Precision on the range. Speed on the snow,https://www.instagram.com/p/DVqKP-KFBjo/?img_index=1,2026-04-11
omega_039,omega,Omega,luxury_watch,Switzerland,social_media,instagram/sports campaign post,advertisement_copy,present,Celebrating excellence at the Paralympic Winter Games,https://www.instagram.com/p/DVkRC8SlykF/,2026-04-11
omega_040,omega,Omega,luxury_watch,Switzerland,social_media,instagram/speedmaster post,advertisement_copy,present,Six Moon landings. One legendary chronograph.,https://www.instagram.com/p/DVcgmhCk1v7/,2026-04-11
omega_041,omega,Omega,luxury_watch,Switzerland,social_media,instagram/speedmaster post,advertisement_copy,present,A legend forged in space. Now shining in 18K Moonshine™ Gold.,https://www.instagram.com/p/DVbJovAFqXO/?img_index=1,2026-04-11
omega_042,omega,Omega,luxury_watch,Switzerland,social_media,instagram/event post,advertisement_copy,present,"Style, sophistication, and Italian romance, all brought to life through a sparkling event at OMEGA House.",https://www.instagram.com/p/DUv2Hg5jbeu/?img_index=1,2026-04-11
omega_043,omega,Omega,luxury_watch,Switzerland,social_media,instagram/event post,advertisement_copy,present,"An evening of Italian magic, inspired by this year’s Olympic ice rinks and snow-covered slopes.",https://www.instagram.com/p/DUsR4G1DUpE/?img_index=1,2026-04-11
omega_044,omega,Omega,luxury_watch,Switzerland,social_media,instagram/sports campaign post,advertisement_copy,present,Commemorating a historic moment in sport,https://www.instagram.com/p/DTzJR_DiTfT/,2026-04-11
omega_045,omega,Omega,luxury_watch,Switzerland,social_media,instagram/planet ocean post,advertisement_copy,present,"Easy-going by nature, ready for whatever comes next.",https://www.instagram.com/p/DUMB5bFDXRC/,2026-04-11
tag_heuer_001,tag_heuer,TAG Heuer,luxury_watch,Switzerland,website_copy,partnerships f1,engineering_precision,1971-2003,"Beginning with his groundbreaking collaboration with Ferrari in 1971, and later forging legendary alliances with McLaren(1986-2015) Jack Heuer's influence helped redfine racing's golden age. His leadership also bought TAG Heuer to the forefront as the Offical Timekeeper of Formula 1 from 1992-2003, laying the foundation for partenerships that continue to inspire and innovate today.",https://www.tagheuer.com/in/en/partnerships/f1.html,2026-02-09
tag_heuer_002,tag_heuer,TAG Heuer,luxury_watch,Switzerland,website_copy,history,heritage_legacy,1860-modern,"Since 1860, TAG Heuer has embodied avant-grade, precision and bold-style, hat have marked the world history of the watch industry.",https://www.tagheuer.com/in/en/our-story/history.html,2026-02-09
